player,nationality,position,squad,age,value,height,position2,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,goalsm,assistsm,pens_madem,pens_attm,cards_yellowm,cards_redm,goals_per90m,assists_per90m,goals_assists_per90m,goals_pens_per90m,goals_assists_pens_per90m,xgm,npxgm,xam,xg_per90m,xa_per90m,xg_xa_per90m,npxg_per90m,npxg_xa_per90m,minutes_90sm,shots_totalm,shots_on_targetm,shots_free_kicksm,shots_on_target_pctm,shots_total_per90m,shots_on_target_per90m,goals_per_shotm,goals_per_shot_on_targetm,npxg_per_shotm,xg_netm,npxg_netm,passes_completedm,passesm,passes_pctm,passes_total_distancem,passes_progressive_distancem,passes_completed_shortm,passes_shortm,passes_pct_shortm,passes_completed_mediumm,passes_mediumm,passes_pct_mediumm,passes_completed_longm,passes_longm,passes_pct_longm,xa_netm,assisted_shotsm,passes_into_final_thirdm,passes_into_penalty_aream,crosses_into_penalty_aream,progressive_passesm,passes_livem,passes_deadm,passes_free_kicksm,through_ballsm,passes_pressurem,passes_switchesm,crossesm,corner_kicksm,corner_kicks_inm,corner_kicks_outm,corner_kicks_straightm,passes_groundm,passes_lowm,passes_highm,passes_left_footm,passes_right_footm,passes_headm,throw_insm,passes_other_bodym,passes_offsidesm,passes_oobm,passes_interceptedm,passes_blockedm,scam,sca_per90m,sca_passes_livem,sca_passes_deadm,sca_dribblesm,sca_shotsm,sca_fouledm,gcam,gca_per90m,gca_passes_livem,gca_passes_deadm,gca_dribblesm,gca_shotsm,gca_fouledm,gca_og_form,tacklesm,tackles_wonm,tackles_def_3rdm,tackles_mid_3rdm,tackles_att_3rdm,dribble_tacklesm,dribbles_vsm,dribble_tackles_pctm,dribbled_pastm,pressuresm,pressure_regainsm,pressure_regain_pctm,pressures_def_3rdm,pressures_mid_3rdm,pressures_att_3rdm,blocksm,blocked_shotsm,blocked_shots_savesm,blocked_passesm,interceptionsm,clearancesm,errorsm,touchesm,touches_def_pen_aream,touches_def_3rdm,touches_mid_3rdm,touches_att_3rdm,touches_att_pen_aream,touches_live_ballm,dribbles_completedm,dribblesm,dribbles_completed_pctm,players_dribbled_pastm,nutmegsm,carriesm,carry_distancem,carry_progressive_distancem,pass_targetsm,passes_receivedm,passes_received_pctm,miscontrolsm,dispossessedm,cards_yellow_redm,foulsm,fouledm,offsidesm,pens_wonm,pens_concededm,own_goalsm,ball_recoveriesm,aerials_wonm,aerials_lostm,aerials_won_pctm,games_gkm,games_starts_gkm,minutes_gkm,goals_against_gkm,goals_against_per90_gkm,shots_on_target_againstm,savesm,save_pctm,wins_gkm,draws_gkm,losses_gkm,clean_sheetsm,clean_sheets_pctm,pens_att_gkm,pens_allowedm,pens_savedm,pens_missed_gkm,minutes_90s_gkm,free_kick_goals_against_gkm,corner_kick_goals_against_gkm,own_goals_against_gkm,psxg_gkm,psnpxg_per_shot_on_target_againstm,psxg_net_gkm,psxg_net_per90_gkm,passes_completed_launched_gkm,passes_launched_gkm,passes_pct_launched_gkm,passes_gkm,passes_throws_gkm,pct_passes_launched_gkm,passes_length_avg_gkm,goal_kicksm,pct_goal_kicks_launchedm,goal_kick_length_avgm,crosses_gkm,crosses_stopped_gkm,crosses_stopped_pct_gkm,def_actions_outside_pen_area_gkm,def_actions_outside_pen_area_per90_gkm,avg_distance_def_actions_gkm,LgRk,W,D,L,GF,GA,GDiff,Pts,Pts/G,xG,xGA,xGDiff,xGDiff/90,CL,WinCL,CLBestScorer,isBundesliga,isLaLiga,isLigue1,isPremierLeague,isSerieA,Season_201718#,Season_201819#,Season_201920#,foot_both,foot_left,foot_right
Aaron Ramsdale,eng ENG,GK,Bournemouth,21.0,12000000.0,191.0,Goalkeeper,37.0,37.0,3330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,1124.0,57.7,21850.0,14848.0,115.0,116.0,99.1,267.0,271.0,98.5,264.0,733.0,36.0,0.9,2.0,20.0,0.0,0.0,0.0,702.0,422.0,133.0,1.0,107.0,33.0,0.0,0.0,0.0,0.0,0.0,423.0,50.0,651.0,57.0,813.0,1.0,0.0,184.0,4.0,46.0,3.0,5.0,3.0,0.08,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,1.0,12.5,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1245.0,1120.0,1232.0,14.0,0.0,0.0,826.0,0.0,0.0,0.0,0.0,0.0,544.0,3109.0,1776.0,410.0,406.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,37.0,37.0,3330.0,62.0,1.68,177.0,120.0,0.678,9.0,7.0,21.0,5.0,13.5,6.0,5.0,1.0,0.0,37.0,4.0,5.0,0.0,61.7,0.32,-0.3,-0.01,199.0,655.0,30.4,835.0,184.0,53.7,44.8,289.0,71.6,58.9,321.0,20.0,6.2,17.0,0.46,14.2,0.0,0.0003003,0.0,0.0,0.0,0.0,0.0,9.01e-06,9.01e-06,0.0,9.01e-06,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.011111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194594595,0.337537538,0.017327327,6.561561562,4.458858859,0.034534535,0.034834835,0.02975976,0.08018018,0.081381381,0.02957958,0.079279279,0.22012012,0.010810811,0.00027027,0.000600601,0.006006006,0.0,0.0,0.0,0.210810811,0.126726727,0.03993994,0.0003003,0.032132132,0.00990991,0.0,0.0,0.0,0.0,0.0,0.127027027,0.015015015,0.195495495,0.017117117,0.244144144,0.0003003,0.0,0.055255255,0.001201201,0.013813814,0.000900901,0.001501502,0.000900901,2.4e-05,0.0003003,0.000600601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000600601,0.0,0.000600601,0.002402402,0.0003003,0.003753754,0.002402402,0.0,0.0,0.0003003,0.0,0.0,0.0003003,0.0,0.0,0.000600601,0.373873874,0.336336336,0.36996997,0.004204204,0.0,0.0,0.248048048,0.0,0.0,0.0,0.0,0.0,0.163363363,0.933633634,0.533333333,0.123123123,0.121921922,0.02972973,0.0,0.0,0.0,0.0,0.000900901,0.0,0.0,0.0,0.0,0.059459459,0.0,0.0,0.0,0.011111111,0.011111111,1.0,0.018618619,0.000504505,0.053153153,0.036036036,0.000203604,0.002702703,0.002102102,0.006306306,0.001501502,0.004054054,0.001801802,0.001501502,0.0003003,0.0,0.011111111,0.001201201,0.001501502,0.0,0.018528529,9.61e-05,-9.01e-05,-3e-06,0.05975976,0.196696697,0.009129129,0.250750751,0.055255255,0.016126126,0.013453453,0.086786787,0.021501502,0.017687688,0.096396396,0.006006006,0.001861862,0.005105105,0.000138138,0.004264264,18.0,9.0,7.0,22.0,40.0,65.0,-25.0,34.0,0.89,42.7,57.5,-14.8,-0.39,0.0,0.0,0.0,0,0,0,1,0,False,False,True,False,False,True
Adrián,es ESP,GK,West Ham,30.0,5000000.0,190.0,Goalkeeper,19.0,19.0,1710.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,430.0,43.5,8869.0,6770.0,9.0,9.0,100.0,41.0,44.0,93.2,137.0,377.0,36.3,0.0,0.0,14.0,0.0,0.0,0.0,276.0,154.0,33.0,0.0,52.0,18.0,0.0,0.0,0.0,0.0,0.0,67.0,9.0,354.0,15.0,332.0,0.0,0.0,32.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,553.0,485.0,548.0,7.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,241.0,1839.0,1111.0,171.0,171.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,19.0,19.0,1710.0,29.0,1.53,95.0,68.0,0.71,7.0,6.0,6.0,6.0,31.6,1.0,1.0,0.0,0.0,19.0,1.0,8.0,1.0,26.5,0.28,-1.5,-0.08,118.0,355.0,33.2,309.0,31.0,77.0,52.8,121.0,96.7,65.0,224.0,14.0,6.3,17.0,0.89,14.7,0.002857143,0.0,0.0,0.0,0.003809524,0.000952381,0.000247619,0.0,0.000247619,0.000247619,0.000247619,0.001428571,0.001428571,9.52e-05,0.00012381,0.0,0.000133333,0.00012381,0.000133333,0.011142857,0.00952381,0.003809524,0.0,0.038095238,0.000819048,0.00032381,0.000285714,0.000714286,0.000142857,0.001428571,0.001428571,0.43047619,0.54952381,0.074571429,9.607619048,3.907619048,0.123809524,0.136190476,0.086571429,0.221904762,0.247619048,0.085333333,0.080952381,0.154285714,0.05,-9.52e-05,0.001904762,0.035238095,0.002857143,0.000952381,0.022857143,0.513333333,0.036190476,0.016190476,0.0,0.079047619,0.019047619,0.000952381,0.0,0.0,0.0,0.0,0.367619048,0.039047619,0.142857143,0.43047619,0.064761905,0.022857143,0.02,0.002857143,0.002857143,0.016190476,0.008571429,0.00952381,0.005714286,0.000485714,0.003809524,0.000952381,0.000952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019047619,0.013333333,0.01047619,0.008571429,0.0,0.005714286,0.016190476,0.033619048,0.01047619,0.13047619,0.036190476,0.026380952,0.078095238,0.047619048,0.004761905,0.021904762,0.007619048,0.0,0.014285714,0.003809524,0.09047619,0.000952381,0.7,0.07047619,0.32952381,0.377142857,0.037142857,0.00952381,0.664761905,0.004761905,0.005714286,0.079333333,0.004761905,0.0,0.446666667,2.317142857,1.223809524,0.447619048,0.431428571,0.091809524,0.001904762,0.003809524,0.0,0.019047619,0.007619048,0.000952381,0.0,0.0,0.0,0.085714286,0.028571429,0.011428571,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,12.0,16.0,48.0,68.0,-20.0,42.0,1.11,37.3,57.8,-20.5,-0.54,0.0,0.0,0.0,0,0,0,1,0,True,False,False,False,False,True
AdriĂn,es ESP,GK,Liverpool,32.0,4000000.0,190.0,Goalkeeper,11.0,9.0,875.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,314.0,72.3,6819.0,3815.0,30.0,30.0,100.0,104.0,106.0,98.1,91.0,174.0,52.3,0.0,0.0,3.0,0.0,0.0,0.0,219.0,95.0,27.0,0.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,150.0,24.0,140.0,31.0,217.0,1.0,0.0,49.0,0.0,9.0,0.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,338.0,301.0,338.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,163.0,641.0,355.0,155.0,154.0,99.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,11.0,9.0,875.0,10.0,1.03,28.0,17.0,0.643,9.0,0.0,0.0,2.0,22.2,0.0,0.0,0.0,0.0,9.7,1.0,1.0,0.0,9.0,0.32,-1.0,-0.11,60.0,142.0,42.3,246.0,49.0,44.3,38.3,68.0,48.5,40.2,91.0,8.0,8.8,7.0,0.72,13.0,0.0,0.0,0.0,0.0,0.001142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011085714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259428571,0.358857143,0.082628571,7.793142857,4.36,0.034285714,0.034285714,0.114285714,0.118857143,0.121142857,0.112114286,0.104,0.198857143,0.059771429,0.0,0.0,0.003428571,0.0,0.0,0.0,0.250285714,0.108571429,0.030857143,0.0,0.045714286,0.013714286,0.0,0.0,0.0,0.0,0.0,0.171428571,0.027428571,0.16,0.035428571,0.248,0.001142857,0.0,0.056,0.0,0.010285714,0.0,0.001142857,0.002285714,0.00024,0.002285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142857,0.0,0.001142857,0.002285714,0.0,0.0,0.002285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002285714,0.386285714,0.344,0.386285714,0.0,0.0,0.0,0.278857143,0.0,0.0,0.0,0.0,0.0,0.186285714,0.732571429,0.405714286,0.177142857,0.176,0.1136,0.0,0.0,0.0,0.0,0.001142857,0.0,0.0,0.0,0.0,0.053714286,0.0,0.0,0.0,0.012571429,0.010285714,1.0,0.011428571,0.001177143,0.032,0.019428571,0.000734857,0.010285714,0.0,0.0,0.002285714,0.025371429,0.0,0.0,0.0,0.0,0.011085714,0.001142857,0.001142857,0.0,0.010285714,0.000365714,-0.001142857,-0.000125714,0.068571429,0.162285714,0.048342857,0.281142857,0.056,0.050628571,0.043771429,0.077714286,0.055428571,0.045942857,0.104,0.009142857,0.010057143,0.008,0.000822857,0.014857143,1.0,32.0,3.0,3.0,85.0,33.0,52.0,99.0,2.61,71.5,40.0,31.5,0.83,1.0,1.0,0.0,0,0,0,1,0,False,False,True,False,False,True
Aitor Fernández,es ESP,GK,Levante,27.0,2500000.0,182.0,Goalkeeper,16.0,16.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,455.0,59.8,9898.0,6785.0,24.0,24.0,100.0,99.0,100.0,99.0,148.0,330.0,44.8,0.0,0.0,9.0,0.0,0.0,0.0,239.0,216.0,53.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,144.0,33.0,278.0,29.0,316.0,0.0,0.0,74.0,3.0,24.0,4.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,508.0,445.0,508.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,178.0,1071.0,750.0,112.0,109.0,97.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,16.0,16.0,1440.0,24.0,1.5,74.0,56.0,0.73,4.0,5.0,7.0,2.0,12.5,4.0,4.0,0.0,0.0,16.0,0.0,4.0,2.0,23.1,0.27,1.1,0.07,104.0,282.0,36.9,292.0,74.0,56.5,44.3,163.0,71.8,53.1,142.0,8.0,5.6,9.0,0.56,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188888889,0.315972222,0.041527778,6.873611111,4.711805556,0.016666667,0.016666667,0.069444444,0.06875,0.069444444,0.06875,0.102777778,0.229166667,0.031111111,0.0,0.0,0.00625,0.0,0.0,0.0,0.165972222,0.15,0.036805556,0.0,0.009027778,0.011111111,0.0,0.0,0.0,0.0,0.0,0.1,0.022916667,0.193055556,0.020138889,0.219444444,0.0,0.0,0.051388889,0.002083333,0.016666667,0.002777778,0.000694444,0.001388889,8.33e-05,0.001388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388889,0.0,0.0,0.001388889,0.0,0.0,0.000694444,0.0,0.0,0.000694444,0.0,0.000694444,0.0,0.352777778,0.309027778,0.352777778,0.0,0.0,0.0,0.203472222,0.0,0.0,0.0,0.0,0.0,0.123611111,0.74375,0.520833333,0.077777778,0.075694444,0.067569444,0.0,0.0,0.0,0.0,0.002777778,0.0,0.0,0.0,0.000694444,0.063194444,0.0,0.0,0.0,0.011111111,0.011111111,1.0,0.016666667,0.001041667,0.051388889,0.038888889,0.000506944,0.002777778,0.003472222,0.004861111,0.001388889,0.008680556,0.002777778,0.002777778,0.0,0.0,0.011111111,0.0,0.002777778,0.001388889,0.016041667,0.0001875,0.000763889,4.86e-05,0.072222222,0.195833333,0.025625,0.202777778,0.051388889,0.039236111,0.030763889,0.113194444,0.049861111,0.036875,0.098611111,0.005555556,0.003888889,0.00625,0.000388889,0.009305556,15.0,11.0,11.0,16.0,59.0,66.0,-7.0,44.0,1.16,49.9,67.9,-18.0,-0.47,0.0,0.0,0.0,0,1,0,0,0,False,True,False,False,False,True
Aitor FernĂndez,es ESP,GK,Levante,28.0,8000000.0,182.0,Goalkeeper,36.0,36.0,3240.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.01,0.0,0.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,1118.0,67.2,23462.0,15254.0,137.0,137.0,100.0,287.0,291.0,98.6,317.0,680.0,46.6,-0.2,1.0,10.0,0.0,0.0,0.0,647.0,471.0,134.0,1.0,60.0,28.0,0.0,0.0,0.0,0.0,0.0,486.0,90.0,542.0,86.0,791.0,2.0,0.0,187.0,5.0,29.0,3.0,0.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1258.0,1098.0,1249.0,10.0,0.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,447.0,2266.0,1604.0,347.0,345.0,99.4,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,193.0,0.0,0.0,0.0,36.0,36.0,3240.0,51.0,1.42,201.0,152.0,0.761,12.0,7.0,17.0,5.0,13.9,6.0,3.0,3.0,0.0,36.0,1.0,8.0,2.0,57.2,0.27,8.2,0.23,204.0,553.0,36.9,781.0,186.0,50.1,41.7,337.0,48.1,41.4,382.0,25.0,6.5,29.0,0.81,14.0,0.0,0.0,0.0,0.0,0.000617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17e-05,0.0,3.09e-06,3.09e-06,0.0,3.09e-06,0.011111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231790123,0.345061728,0.020740741,7.241358025,4.708024691,0.042283951,0.042283951,0.030864198,0.088580247,0.089814815,0.030432099,0.097839506,0.209876543,0.014382716,-6.17e-05,0.000308642,0.00308642,0.0,0.0,0.0,0.199691358,0.14537037,0.041358025,0.000308642,0.018518519,0.008641975,0.0,0.0,0.0,0.0,0.0,0.15,0.027777778,0.167283951,0.02654321,0.244135802,0.000617284,0.0,0.057716049,0.00154321,0.008950617,0.000925926,0.0,0.001234568,3.4e-05,0.000925926,0.000308642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002160494,0.000925926,0.013240741,0.002160494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154321,0.0,0.388271605,0.338888889,0.385493827,0.00308642,0.0,0.0,0.244444444,0.0,0.0,0.0,0.0,0.0,0.137962963,0.699382716,0.495061728,0.107098765,0.106481481,0.030679012,0.0,0.000308642,0.0,0.000308642,0.001234568,0.0,0.0,0.000308642,0.0,0.059567901,0.0,0.0,0.0,0.011111111,0.011111111,1.0,0.015740741,0.000438272,0.062037037,0.04691358,0.000234877,0.003703704,0.002160494,0.005246914,0.00154321,0.004290123,0.001851852,0.000925926,0.000925926,0.0,0.011111111,0.000308642,0.002469136,0.000617284,0.017654321,8.33e-05,0.002530864,7.1e-05,0.062962963,0.170679012,0.011388889,0.241049383,0.057407407,0.015462963,0.01287037,0.104012346,0.014845679,0.012777778,0.117901235,0.007716049,0.002006173,0.008950617,0.00025,0.004320988,12.0,14.0,7.0,17.0,47.0,53.0,-6.0,49.0,1.29,41.9,60.7,-18.8,-0.5,0.0,0.0,0.0,0,1,0,0,0,False,False,True,False,False,True
